crash_record_id,date,url,title,site,description,priority
5deb7242010df218d0b4aa718935a1c36b2c0259a9b64c9ff60ad697a04341b4b8203886b41a8f1aff6762c60d9c7c6640c83408a1452752cdb59db2eb7a67fc,2020-05-13T22:16:39Z,https://chicago.suntimes.com/2020/5/13/21257961/ricky-marsaw-motorcyclist-killed-avalon-park-crash,Motorcyclist killed in Avalon Park crash,Chicago Sun-Times,"A woman in a Honda Odyssey collided with a motorcycle driven by Ricky Marsaw as she was making a left turn, authorities said. The Honda's driver was issued a citation for failure to yield to the right of way and was scheduled to appear in court June 8, police said.",
80b1325c9066353b979677290e930e876ceadb355a64699755d3b832777c0113ac28be619f4bcfb3d9184a24c6ffcae33b9d5d8f0a1529b1317d9bd24e79dd82,2020-05-14,https://www.legacy.com/us/obituaries/chicagotribune/name/patrick-de-freeuw-obituary?id=2837170,"Patrick De Freeuw Obituary (1971 - 2020) - Flossmoor, IL - Chicago Tribune",legacy.com,"View Patrick Charles De Freeuw's obituary, send flowers and sign the guestbook.",
b11e5c2bc6351bd2525793e0f9bec99d48b266460d3eebaada4674bd09f3a8a66c9f4083cd3ff5d131da245791b1da41d9900ebc6ada1d8616b314ec4d97f32a,2020-05-21T06:06:12Z,https://chicago.suntimes.com/news/2020/5/21/21265955/ryszard-kluz-lincoln-park-crash-man-killed-lasalle,Schaumburg man dies after crashing into tree in Lincoln Park,Chicago Sun-Times,"Ryszard Kluz was taken to Northwestern Memorial Hospital and pronounced dead, authorities said.",
493415b03013815bbffc7c1bbe0a99af8c58c2ec81cebfb9d22702c7ca83abcde22787a61bfd8fc4e0eedd4bc18afde1a08c768328038b379839e9dc0ad9edb8,2020-05-24T04:08:52Z,https://chicago.suntimes.com/2020/5/23/21268811/gary-anderson-humboldt-park-man-struck-killed-vehicle-chicago,Man dies after being struck twice while crossing street in Humboldt Park,Chicago Sun-Times,"Gary Anderson, 32, died Saturday after being struck by two vehicles in the 3800 block of West Chicago Avenue.",
2569f0624a72d20f09bc6d0fc4d7ab2493a83411111b14b2e4b6dc8ce73732a0bd511eaaf8d2ca25cc512cd69e965f958fabaad1c3477f4ed90ce1d6160e4534,2020-05-26T13:27:56Z,https://chicago.suntimes.com/crime/2020/5/26/21270322/arianna-scott-driver-wanted-fatal-hit-run-woman-south-loop-canal,Driver wanted for fatally hitting woman in South Loop: police,Chicago Sun-Times,"Arianna Scott, 24, of Greektown, was struck by a Ford Escape on Memorial Day in the 600 block of South Canal Street.",
2569f0624a72d20f09bc6d0fc4d7ab2493a83411111b14b2e4b6dc8ce73732a0bd511eaaf8d2ca25cc512cd69e965f958fabaad1c3477f4ed90ce1d6160e4534,2020-05-26T17:51:04-0500,https://www.cbsnews.com/chicago/news/deadly-hit-and-run-search-chicago-south-loop-canal-harrison/,SUV Found In Deadly Hit-And-Run; Police Still Searching For Suspects,CBS Chicago,Chicago police have recovered an SUV that had been stolen and was then used to run down a woman in a hit-and-run crash Monday.,
366c0960079b2699957b57bd810bdfb7f6a95e631b76ccf1d8cd70f934b7b90eb3c7a553523950c803f48748b8bbee411af083ee36db24f0b9a4f204ef74a870,2020-05-31T09:54:04Z,https://chicago.suntimes.com/2020/5/31/21275971/eugene-figures-jeffery-manor-crash-ran-red-light-killed-critical,"Man killed, 2 critical in Jeffery Manor crash after Jeep runs red light",Chicago Sun-Times,"A southbound Jeep Renegade ran a red light in the 9500 block of South Jeffery Avenue and hit a Nissan Rogue, police said. The driver of the Jeep, identified as Eugene Figures, was killed.",
1465eec7787ff74103d373e7be74bef98ce886df3333e1114b578e35a3bbdd06d5548ed3dca3c88267b0782b46fd5b1c83275f38b4dc5a7741079ae60a9dd26d,2020-06-03T01:21:15Z,https://chicago.suntimes.com/crime/2020/6/2/21278744/anthony-walker-gage-park-homicide-man-41-hit-tow-truck-51st,Man killed after being run down by tow truck in Gage Park,Chicago Sun-Times,"Anthony Walker of Palatine was chased and struck by 3 unknown males in a tow truck, police said.",
26cd80eda1d80050a34822da21dddbda9069cd8ef4edf89ac2f991e27b37bbb322a5fc229572fe68f37b92e2068ad639e651f86a26c179d9ebd29e37a6da39d0,2020-06-06T21:04:49Z,https://chicago.suntimes.com/crime/2020/6/6/21282337/marcel-oliver-charged-murder-guadalupe-francisco-martinez-lake-view-irving-park-fatal-crash,"Man charged with murder, carjacking in police chase that led to fatal Lake View crash",Chicago Sun-Times,"Marcel Oliver, 22, is accused of crashing a Jeep wanted in connection with a homicide before stealing a Nissan from an Irving Park gas station and leading police on the chase into Lake View. Guadalupe Francisco-Martinez, 37, was killed when a police SUV hit her vehicle.",
fa8d5d8ee82f43e0b073ddf746e3b9456fcb6cc1a6bb549f14728d77d226e703a75e76051cd72203a770ac68e90b7bc0ea60fb22ff34526ccd62000608fa984d,2020-06-10T12:43:34Z,https://chicago.suntimes.com/news/2020/6/10/21286278/daisy-ramero-dies-crash-cottage-grove-grand-crossing,South Deering woman dies in Grand Crossing crash,Chicago Sun-Times,"Daisy M. Ramero, 33, was thrown from her vehicle after crashing into a viaduct, authorities said.",
837b869ed59da425d5b92a556f040660fbb35acec7417e610a87dfc32793d1a7e57aadc60ae58e0b226cc42c1f9630a5792ce800488debf69bfec33a4d8ed1d9,2020-06-10T21:13:04Z,https://chicago.suntimes.com/2020/6/10/21287073/samuel-perez-motorcyclist-killed-back-yards-crash-racine,Motorcyclist killed in Back of the Yards crash,Chicago Sun-Times,"Samuel Perez was riding a Honda motorcycle when he struck a GMC, police said.",
dc3a1659abeaaa8c7e99450e7720bef742233d303afca984f3540808e7c2efe4fe49493428b81706f583339baddba5c1da4087c91c2d8abd03d31e365679f103,2020-06-17T09:57:22Z,https://chicago.suntimes.com/news/2020/6/17/21293997/robbie-bell-fatal-crash-ashburn-87-kedzie-tree-hydrant,"3 dead, 2 hurt after vehicle crashes into tree in Ashburn",Chicago Sun-Times,"Four of the five people were ejected from the vehicle, police said. The driver, Junana D. Mitchell of Justice, died at the scene; Robbie Bell, 18, of Justice and Danisha Woods, 17, were pronounced dead at the hospital.",
81766048a266b89f59677599116f442246c138befc6109ec0d56b04b7c34a708412f7cfdef76ba60fce98e3b3cb5be588226e75a78741a1986b1674290da7ded,2020-06-20T05:46:20Z,https://chicago.suntimes.com/crime/2020/6/20/21297497/michael-noland-bronzeville-hit-run-man-killed-cottage-grove,Harvey man dead in Bronzeville hit-and-run,Chicago Sun-Times,"Michael Noland, 64, was on the street about 10:56 p.m. in the 4700 block of South Cottage Grove Avenue when a silver sedan hit him, authorities said.",
81766048a266b89f59677599116f442246c138befc6109ec0d56b04b7c34a708412f7cfdef76ba60fce98e3b3cb5be588226e75a78741a1986b1674290da7ded,2020-06-20T18:56:18Z,https://abc7chicago.com/fatal-hit-and-run-man-killed-police-release-photo-of-vehicle-surveillance/6257819/,"Harvey man, 64, killed in hit and run; CPD release photo of suspected vehicle",ABC 7 Chicago,Police have released a surveillance image of the car which is possibly a 2004 Toyota Camry Solara with passenger side damage.,
305e175dc254c8a98d670018685cd30c4008667215830b80d1d0ffa98cf34947fabb6b0b3468160417a6cef319cd9f958d62c5689efd36fa4520b3ae9f1df1f3,2020-06-22T02:59:33Z,https://chicago.suntimes.com/news/2020/6/21/21298619/caleb-white-man-killed-gresham-crash-dui-halsted,"Man, 26, killed in Gresham crash",Chicago Sun-Times,"Caleb White was pronounced dead at the scene at 7:40 p.m., according to the Cook County medical examiner’s office. The driver of the vehicle he was riding in is being investigated for DUI, police said.",
305e175dc254c8a98d670018685cd30c4008667215830b80d1d0ffa98cf34947fabb6b0b3468160417a6cef319cd9f958d62c5689efd36fa4520b3ae9f1df1f3,2020-06-23,https://www.fox32chicago.com/news/driver-was-allegedly-high-on-benzos-cannabis-in-crash-that-killed-good-friend-prosecutors,"Driver was allegedly high on benzos, cannabis in crash that killed 'good friend': prosecutors",FOX 32 Chicago,"Stephen Nolan, 26, of Schaumburg, was allegedly high on benzodiazepines and cannabis Sunday when he lost control of his car and hit a utility pole in Gresham, killing his passenger, according to prosecutors.",
67fbb3a6beef414c3ee4488e714c3e4dab58e95f50bda9ccfc75c9ac2553e3d849e1bb8eda6593685987016459048f9f1a3d737e76aa5484c996d8614dac89d2,2020-06-29T03:23:47Z,https://chicago.suntimes.com/crime/2020/6/28/21306546/isaac-martinez-ashburn-teen-boy-fatally-hit-run-van-lawndale,1 in custody after 13-year-old boy fatally struck by van in Ashburn,Chicago Sun-Times,"The Ford work van didn’t stop after hitting 13-year-old Isaac Martinez, but the driver was placed into custody a short time later, authorities said.",
67fbb3a6beef414c3ee4488e714c3e4dab58e95f50bda9ccfc75c9ac2553e3d849e1bb8eda6593685987016459048f9f1a3d737e76aa5484c996d8614dac89d2,2020-06-30T20:18:31+00:00,https://chi.streetsblog.org/2020/06/30/family-of-isaac-martinez-13-killed-on-his-bike-were-joined-by-cyclists-at-vigil,"Family of Issac Martinez, 13, killed on his bike, were joined by cyclists at vigil",Chicago Streetsblog,"Said a neighbor, ""It's something that should have never happened with a hit-and-run and a little kid just bicycling through his neighborhood."" Oscar Martinez Guerro, 40, of the 6700 block of South Karlov Avenue, has been charged with fatally striking Issac Martinez.",
55f8ec896a9f860fccdabd1a48478f1ecf90bdae2bfef3203fdfba2b2f562824ff20a6c9ca95ab8cde2c7d8098ed597486d94d96f41486088a964e946764f486,2020-07-01,https://www.kaminskifamilyfuneralhomes.com/obituaries/Myrna-M-Logan?obId=15977020,Obituary information for Myrna M. Logan,kaminskifamilyfuneralhomes.com,,
67fbb3a6beef414c3ee4488e714c3e4dab58e95f50bda9ccfc75c9ac2553e3d849e1bb8eda6593685987016459048f9f1a3d737e76aa5484c996d8614dac89d2,2020-07-01T17:37:10+00:00,https://blockclubchicago.org/2020/07/01/13-year-old-bicyclist-killed-by-hit-and-run-driver-had-just-gotten-his-first-bike/,13-Year-Old Bicyclist Killed By Hit-And-Run Driver Had Just Gotten His First Bike,Block Club Chicago,"Issac Martinez, 13, was killed Sunday evening. Mourners formed a “human protected bike lane” Tuesday evening in his honor.
",
67fbb3a6beef414c3ee4488e714c3e4dab58e95f50bda9ccfc75c9ac2553e3d849e1bb8eda6593685987016459048f9f1a3d737e76aa5484c996d8614dac89d2,2020-07-01T18:55:21Z,https://chicago.suntimes.com/crime/2020/7/1/21310254/man-50k-bail-deadly-hit-run-13-year-old-bicycle,Man held on 50K bail in deadly hit-and-run that claimed life of 13-year-old,Chicago Sun-Times,"Oscar Martinez Guerrero continued to drive after striking the boy and did not stop to provide aid or call authorities, prosecutors said.",
338435fade3c359b947b959fddc5c2121f4264c745e64985cb5a9b37fb994a6531ab49f8baebf95a4bee05b2626f51c7628a774c1aa0cc47bb6a4609d77aa741,2020-07-12T21:59:37+00:00,https://www.chicagotribune.com/2020/07/12/50000-bond-for-driver-in-accident-that-killed-36-year-old-man/,"$50,000 bond for driver in accident that killed 36-year-old man",Chicago Tribune,"Daniel Mares, 31, is being held on $50,000 bond after a passenger in his vehicle, 36-year-old, Damon Pallanti, was killed in a crash April 14, prosecutors said. After the crash, Mares was taken to the University of Chicago Medical Center for treatment, and tests showed his blood alcohol content at 0.197, according to prosecutors. After being taken into custody on July 11, Mares told investigators he didn’t remember being involved in an accident",
9d3a4157863d338e0d9635d259bc999f7fe43e0f8acd79db49df6007bc5a5ce08fbd8ee240b8e43cdd4f70f16033788a36ebfe80b55027ba3c5c65d7df5f1ebb,2020-07-15T05:34:30-0500,https://www.cbsnews.com/chicago/news/motorcyclist-killed-in-crash-in-humboldt-park/,Motorcyclist Killed In Crash In Humboldt Park,CBS News,Police are investigating a deadly crash overnight involving a motorcyclist in Humboldt Park.,
67fbb3a6beef414c3ee4488e714c3e4dab58e95f50bda9ccfc75c9ac2553e3d849e1bb8eda6593685987016459048f9f1a3d737e76aa5484c996d8614dac89d2,2020-07-18,https://news.wttw.com/2020/07/18/new-mural-and-push-bike-lanes-commemorate-issac-martinez,New Mural — and Push For Bike Lanes — To Commemorate Boy Killed By Hit-and-Run Driver While Cycling,WTTW,The family of Issac Martinez and members of Chicago’s cycling community announced plans to gather Saturday to remember the 13-year-old killed last month and to push for safer conditions for cyclists.,
54bc24e0b44c86f17aa58571f7034f46af269501d58b8fcab82040288de9e56c332364b0d35a61a50646a3df1d4a6aa10d09c0ba56f4b6adb3ee18c8c8b23355,2020-08-03T02:36:06Z,https://chicago.suntimes.com/news/2020/8/2/21352143/hyde-park-crash-suv-2-injured-lake-shore-drive,Glenview woman dies after vehicle crashes into tree in Hyde Park,Chicago Sun-Times,"Rebecca Bordenaro, 28, of Glenview died after the 30-year-old driver of a Nissan SUV lost control northbound in the 5700 block of South Lake Shore Drive about 8:23 p.m. and struck a tree, police said.",
54bc24e0b44c86f17aa58571f7034f46af269501d58b8fcab82040288de9e56c332364b0d35a61a50646a3df1d4a6aa10d09c0ba56f4b6adb3ee18c8c8b23355,2020-08-05T19:35:45Z,https://chicago.suntimes.com/crime/2020/8/5/21355986/man-charged-dui-crash-claimed-life-girlfriend,Man charged in DUI crash that claimed life of girlfriend,Chicago Sun-Times,"Ignacio Soriano-Saldivar, 29, of Glenview was charged with DUI after prosecutors said he was driving 90 mph with a blood-alcohol content of 0.14 when he lost control of his 2015 Nissan Rogue in the 5700 block of South Lake Shore Drive, killing his girlfriend Rebecca Bordenaro.",
8ea06daca140137393d3015c57cff653eaef737e44b58239f74bafbb4189dc41f5ea1e994212494051904154587acef04d28b63f828cc8063ad3e0e8fcb3872b,2020-08-11T16:44:32Z,https://chicago.suntimes.com/2020/8/11/21363047/near-north-side-fatal-hit-run-hubbard-zoraleigh-ryan-dies,Woman dragged half a block dies in Near North Side hit-and-run; alderman blames looters,Chicago Sun-Times,"Zoraleigh Ryan, 55, was struck by a silver Ford Explorer in the first block of East Hubbard Street about 10:30 p.m. and dragged about half a block. Officers nearby tried to stop the driver, but he sped off, officials said.",
8ea06daca140137393d3015c57cff653eaef737e44b58239f74bafbb4189dc41f5ea1e994212494051904154587acef04d28b63f828cc8063ad3e0e8fcb3872b,2020-08-12T10:03:00Z,https://abc7chicago.com/river-north-hit-and-run-hit-and-run-edgar-roman/6366807/,"River North hit-and-run charges: Mother dragged to death by hit-and-run driver who circled back to strike her again, police say",ABC 7 Chicago,"Edgar Roman, 25, faces first-degree murder and attempted murder charges after police say he drove an SUV at Zoraleigh Ryan and her daughter Shannon, then circled the block and struck Ryan again.",
8ea06daca140137393d3015c57cff653eaef737e44b58239f74bafbb4189dc41f5ea1e994212494051904154587acef04d28b63f828cc8063ad3e0e8fcb3872b,2020-08-12T20:43:46-05:00,https://www.nbcchicago.com/news/local/it-was-so-violent-and-demonic-family-in-shock-after-fatal-river-north-hit-and-run/2321527/,‘It Was So Violent and Demonic:' Family in Shock After Fatal River North Hit-and-Run,NBC 5 Chicago,Zoraleigh Ryan and her daughter Shannon were visiting family in Chicago for a baby shower and had celebrated Shannon's 20th birthday at a River North steakhouse before the crash.,
90e67c1859b52dbfe27d8407e1d3f143e49c4bea5ba57003fcb066066b726c4962d25f52178ecc3237f5e140d5de542835684c681a154366602af170691d31d2,2020-08-21T15:29:09+00:00,https://blockclubchicago.org/2020/08/21/bicyclist-injured-in-river-north-hit-and-run-asks-for-help-finding-driver/,Bicyclist Injured In River North Hit-And-Run Asks For Help Finding Driver,Block Club Chicago,"Travis Nelson, a cyclist whose clavicle was broken in a hit-and-run earlier this month in River North wants to find the driver who hit him.
",
7e77139489cd7067ae50f33e048d54a9629ae9836da7654101fbd5d7b8382c929910d9d60b8781264a2a38647666122a4d5f81521a7a12388c686f064717ad2f,2020-08-22T19:33:45Z,https://chicago.suntimes.com/2020/8/21/21395103/uptown-lake-shore-drive-man-hit-killed-car-running-across,"Man hit, killed by car while crossing Lake Shore Drive in Uptown: police",Chicago Sun-Times,"Freddy Subia, 32, of Uptown was attempting to run across the 4800 block of North Lake Shore Drive toward Montrose Beach about 1 a.m. when he was hit by a northbound Toyota Corolla; police said the driver stayed at the scene and that no charges were expected.",
f85e8f04b035e63b96ad61a8963f0268bcdcab1216695fe18ce4ac8a58b57ce47ea8fb1dc3f801c513692e256bb31c304c6299f6cc4af00945ab2d83cc588524,2020-08-23,https://www.zarzyckimanorchapels.com/obituaries/Jan-Kopec?obId=18014469,"Obituary of Jan Kopec January 15, 1937  -  August 21, 2020",Zarzycki Manor Chapels,"JAN KOPEC, 83, of Chicago’s Archer Heights neighborhood, died suddenly on August 21, 2020; beloved husband of Jozefa (nee Kowalczyk); loving father Andrzej (Aneta), Piotr (Jolanta) and Barbara (Robert) Cislo; dearest grandfather of Arthur, Lukasz, Katherine, Anna, Gianna, Robert, Jr. and Philip; predeceased by his many brothers and sisters; also survived by many brothers-in-law, sisters-in-law, nieces, nephews and cousins.
",
f85e8f04b035e63b96ad61a8963f0268bcdcab1216695fe18ce4ac8a58b57ce47ea8fb1dc3f801c513692e256bb31c304c6299f6cc4af00945ab2d83cc588524,2020-08-24T16:58:19Z,https://chicago.suntimes.com/crime/2020/8/24/21399604/mario-aguilar-charged-jan-kopec-cyclist-archer-heights,"Charge filed after driver hits, kills 83-year-old bicyclist in Archer Heights",Chicago Sun-Times,"Mario Aguilar, 56, was charged with felony driving on a license revoked for a prior DUI after his Ford truck struck and killed Jan Kopec, 83, as Kopec rode north on Kostner across Archer. The driver allegedly told police he pulled forward when the light turned green and did not see the cyclist.",
f85e8f04b035e63b96ad61a8963f0268bcdcab1216695fe18ce4ac8a58b57ce47ea8fb1dc3f801c513692e256bb31c304c6299f6cc4af00945ab2d83cc588524,2020-08-24T17:42:31+00:00,https://chi.streetsblog.org/2020/08/24/driver-fatally-struck-jan-kopec-83-on-his-bike-in-archer-heights,"Driver fatally struck Jan Kopec, 83, on his bike in Archer Heights",Chicago Streetsblog,"With his passing, our city has already seen six on-street bike fatalities this year, two more than in all of 2019.",
8ea06daca140137393d3015c57cff653eaef737e44b58239f74bafbb4189dc41f5ea1e994212494051904154587acef04d28b63f828cc8063ad3e0e8fcb3872b,2020-08-26T19:35:25-05:00,https://www.nbcchicago.com/news/local/she-was-the-most-amazing-woman-family-files-lawsuit-in-deadly-hit-and-run-crash/2329215/,‘She Was the Most Amazing Woman': Family Files Lawsuit in Deadly Hit-and-Run Crash,NBC 5 Chicago,"The family of a woman killed in a hit-and-run crash earlier this month has filed a wrongful death lawsuit against the man accused in her death, claiming negligence. Edgar Roman, 25, has been charged with first-degree murder, accused of repeatedly hitting 55-year-old Zoraleigh Ryan and her daughter, Shannon, on Aug. 10 in Chicago’s River North neighborhood.",
14bf6aca4ec472455bfc46c826644c98aa7c5431ea69759e9e81a68d59d0bb13f9eabcc827e47164ce61dd84aa1f49bf78a15845c234cfbc0177083502062e56,2020-08-28T06:07:28Z,https://chicago.suntimes.com/2020/8/28/21405211/kenwood-man-killed-lake-shore-drive-crash,Man killed in crash on Lake Shore Drive in Kenwood,Chicago Sun-Times,"Jeremy J. Williams, 31, of Rosemoor was driving north about 10:24 p.m. in the 4500 block of South Lake Shore Drive when he lost control and crashed the vehicle head-on into a tree, police said.",
bf2b1e48f946549aac8902072bfa10b4e4a7eef938c20746b41eeb250ac16d098621cfcbe85c52a916c490718075981be9dac99d727d3078c35418640b401d62,2020-08-29T00:41:47Z,https://chicago.suntimes.com/2020/8/28/21406293/man-fatally-struck-vehicle-englewood-driver-custody-damen,Man fatally struck by vehicle in Englewood; driver in custody,Chicago Sun-Times,"Raymond Glenn, 67, was in the crosswalk in the 6900 block of South Damen Avenue about 3:50 p.m. when a turning driver struck him. The driver did not stop after the collision but was later pulled over by officers and was taken into custody, police said.",
4306e3c1bc00061bf4a70ccd3aa7ef66a473364f59cd7e19ac9600016428bda67c41cc1e856b555aa7b101225f7d338915b61839b4ab39c2fc1980ceaec32dd1,2020-09-03T00:04:30Z,https://chicago.suntimes.com/2020/9/2/21419007/dakaria-spicer-darnesha-johnson-gresham-crash-police-pursuit,"Girl, 10, killed by car fleeing traffic stop was headed to school to get laptop for e-learning, mom says",Chicago Sun-Times,"10-year-old Da'Karia Spicer was killed and her 5-year-old brother critically injured when a car fleeing a police traffic stop struck their father's car near 80th and Halsted, authorities said.",
2e8398d17546f234093325234a604fefb045ffbd8c0e0fb0f75f9c89f98dcfcd5db7bfa802d34c7ac9e43f827976376de56824a86d837db2a66702ba93c30453,2020-09-03T09:11:42Z,https://chicago.suntimes.com/2020/9/3/21419629/man-dies-struck-car-lake-shore-drive-uptown,"Man, 88, fatally struck by car while crossing Lake Shore Drive in Uptown",Chicago Sun-Times,"He was hit by a northbound Toyota Camry about 11:30 p.m. in the 5200 block of North Lake Shore Drive near Foster Avenue, police say. The driver remained at the scene of the crash and was not cited, police said.",
4306e3c1bc00061bf4a70ccd3aa7ef66a473364f59cd7e19ac9600016428bda67c41cc1e856b555aa7b101225f7d338915b61839b4ab39c2fc1980ceaec32dd1,2020-09-03T10:54:00Z,https://abc7chicago.com/post/1-in-custody-after-girl-killed-brother-critically-injured-in-auburn-gresham-crash/6404227/,"Girl, 10, killed and brother, 5, critically injured in Auburn Gresham car crash; suspect in custody",ABC 7 Chicago,"Chicago police said charges are pending against a suspect after a crash in Auburn Gresham killed a 10-year-old girl and critically injured her 5-year-old brother Wednesday.
",
da1fb877794a3e3737920606a370b0f43a009e0f96f26dceeaac148e09add25086549f19e16958db11e604ac0a567c5959312d951d418dd375395de8466df70d,2020-09-06T11:05:51Z,https://chicago.suntimes.com/2020/9/6/21424890/douglas-fatal-crash-lake-shore-drive,"2 dead, 2 hurt in Lake Shore Drive crash in Douglas",Chicago Sun-Times,"The Cook County medical examiner’s office identified the victims as 25-year-old Alfie Jones-Denison Jr. and 23-year-old Jazalyn Inayez-MannCalvin. Two other passengers, a 35-year-old man and 27-year-old woman, were taken to the University of Chicago Medical Center in fair condition, police said.
",
17d46252cac4fa039030d60e14ebef5e654ae07f15cba1b809b4bd132daa7346f79b994e2a7bd986f058f97b50c6233595698c0fbba2f46df9d3f4267e4077bc,2020-09-06T11:21:48Z,https://chicago.suntimes.com/2020/9/6/21424894/gold-coast-lake-shore-drive-crash-car-fire,"2 killed when car crashes, catches fire on Lake Shore Drive in Gold Coast",Chicago Sun-Times,"Jatwaun Smith, 22, of Rogers Park and Leroy Francis, 25, of West Rogers Park got out of the car and were taken to Northwestern Memorial Hospital but died after being transferred to Stroger Hospital, police said.",
17d46252cac4fa039030d60e14ebef5e654ae07f15cba1b809b4bd132daa7346f79b994e2a7bd986f058f97b50c6233595698c0fbba2f46df9d3f4267e4077bc,2020-09-07T09:49:45-0500,https://www.cbsnews.com/chicago/news/two-burned-after-car-crashes-hits-gas-line-on-lake-shore-drive/,"Two Dead After Car Crashes On Lake Shore Drive, Erupts In Flames",CBS News,Police ruled out the initially suspected ruptured gas line and could not confirm speed or alcohol as factors; a loaded 9mm pistol with an extended magazine was found near the burned vehicle.,
3f0b4ebf2e25724c3f20696ad84cad664e2fc533f7622e0933ced4b40ba472baf350bea93565c25d4a38809e5cb7df342c67e35f6570ad8e601a31bca5596e50,2020-09-09T20:08:18+00:00,https://chi.streetsblog.org/2020/09/09/chicagos-spike-in-cycling-fatalities-continues-with-first-e-divvy-death-on-near-west-side,Chicago's spike in cycling fatalities continues with first e-Divvy death on Near West Side,Chicago Streetsblog,"Andrew Ryan Biesen, 28, was struck and killed while riding a Divvy bike. It was the seventh on-street Chicago bike fatality, and the second bike-share death in Chicago.",
3f0b4ebf2e25724c3f20696ad84cad664e2fc533f7622e0933ced4b40ba472baf350bea93565c25d4a38809e5cb7df342c67e35f6570ad8e601a31bca5596e50,2020-09-14,https://www.hillsidefhcares.com/obituary/Andrew-Biesen,Obituary for Andrew Ryan Biesen | Hillside Funeral Home & Cremation Center,hillsidefhcares.com,"Andrew became a freelancer in the TV and Film Industry. He worked various positions as he traveled across the country.  Andrew was founder and owner of Chicago Production Resource Group, board member of Light Modifiers Rental, and owner of Chicago Call Sheet.",
d7ab4e5278984dbb10635b5889c401ba6b250ddce99592f8bc4d755e2d230d6767bb6e4d70a4ccfcd0d81ccdf3c465563f111cf7de732b4bd4ee71b7e9323752,2020-09-24T21:52:26Z,https://chicago.suntimes.com/2020/9/24/21455108/woman-83-killed-chatham-crash-state,"Woman, 83, killed in Chatham crash",Chicago Sun-Times,"The woman crashed her car into a cement barrier after accidentally hitting the gas pedal instead of the brakes, police said.",
08637e43608180826fdec84009e92f5b75142ccb88b7fa1e6202016c8a71a340cd5d54c581d05b57a9d00ed6242c31ad33e56d2fef2f293fb5bececaed1f7120,2020-11-06T06:37:21Z,https://chicago.suntimes.com/2020/11/6/21552293/amiel-olivio-motorcyclist-killed-nw-side-crash,Motorcyclist killed in NW Side crash,Chicago Sun-Times,"Amiel Olivio, 23, was riding the motorcycle at a high speed in the 4000 block of West Fullerton Avenue when he hit a curb and was thrown from the bike, police said.",
a3564de7023932bbeb91e2c7eeef881eef51eb398a2091ad9df385df6103d496cc5054db60c709cd4a7afde12f19835404b1fb9f56f1870f7c9ead90f7812a9a,2020-11-06T15:35:50+00:00,https://blockclubchicago.org/2020/11/06/uic-graduate-student-killed-another-injured-by-hit-and-run-driver-near-campus/,"UIC Graduate Student Killed, Another Injured By Hit-And-Run Driver Near Campus",Block Club Chicago,"Tushar Sharma, a 27-year-old mechanical engineering masters student, was identified as the student who died, campus officials said. The 32-year-old driver was later arrested.
",
08637e43608180826fdec84009e92f5b75142ccb88b7fa1e6202016c8a71a340cd5d54c581d05b57a9d00ed6242c31ad33e56d2fef2f293fb5bececaed1f7120,2020-11-09,https://www.caseyandriosfh.com/obituaries/Amiel-Edwin-Olivo?obId=18885602,Amiel Edwin Olivo Obituary,Casey & Rios Funeral Home,"Amiel E. Olivo, age 23. Beloved son of Ivette Alicea and Edwin (Sylvia) Olivo. Cherished brother of Jondilyn Zamot, Abraham Zamot, Eliott Olivo, Justin Segal, Joshua Morales, Jessica Morales, and Melissa Gonzalez.
",
a3564de7023932bbeb91e2c7eeef881eef51eb398a2091ad9df385df6103d496cc5054db60c709cd4a7afde12f19835404b1fb9f56f1870f7c9ead90f7812a9a,2020-11-12T01:24:56Z,https://chicago.suntimes.com/crime/2020/11/11/21561809/man-charged-reckless-homicide-university-village-hit-run,Man charged with reckless homicide in University Village hit-and-run,Chicago Sun-Times,"Kenneth Clay, 32, is also facing felony counts of unlawful use of a weapon by a felon, leaving the scene of an accident, possession of marijuana with intent to deliver, aggravated fleeing and aggravated battery, Chicago police said.
",
8d9a394e03f62c8e66008d9d6ed81f27398871242dff8cd5db5717f47f45c97747802981ff3025776f99198aa7069ca38c8891c63c8275467d83066be6287a36,2020-11-13T08:24:29Z,https://chicago.suntimes.com/crime/2020/11/13/21563234/woman-charged-with-dui-march-crash-that-killed-1-in-austin,Woman charged with DUI in March crash that killed man in Austin,Chicago Sun-Times,"Lisa Torres-Binder, charged with aggravated DUI causing death, allegedly had heroin, codeine, fentanyl, morphine, norfentanyl and sertraline in her system, prosecutors said. Jose Felix Sanchez Leon, 44, had been delivering food and was changing a flat tire when he was struck; Torres-Binder continued driving and struck five more vehicles before coming to a stop, prosecutors said.
",
cda7a3297556feedb0f0809f0337ad607603cf931a62964b94e0ad2322b54f7099ff762156ba59158900885beeb9b9521127cffc6c546c39e8c3f88fa10c5e96,2020-11-26T14:51:53-06:00,https://www.nbcchicago.com/news/local/family-seeks-answers-justice-after-man-killed-in-little-village-hit-and-run/2381057/,"Family Seeks Answers, Justice After Man Killed in Little Village Hit-and-Run",NBC 5 Chicago,"The family of Eliseo Mendoza is offering a reward for information after the 86-year-old was struck and killed in a crash on Tuesday near the intersection of West 26th Street and South Sawyer Avenue.
",
